Contig	100_DCM	100_SRF	100_dDCM	102_DCM	102_MES	102_SRF	109_DCM	109_SRF	10_AE1712_C14_N14_19_200m_v	111_DCM	111_MES	111_SRF	11_SRF	122_DCM	122_MES	122_SRF	123_MIX	123_SRF	124_MIX	124_SRF	125_MIX	125_SRF	12_AE1712_C16_N8_14_200m_v	137_DCM	137_MES	137_SRF	138_DCM	138_MES	138_SRF	155_DCM	155_MES	155_SRF	158_DCM	158_MES	158_SRF	163_MES	163_SRF	168_DCM	168_MIX	168_SRF	173_DCM	173_SRF	175_MIX	175_SRF	175_ZZZ	178_SRF	180_DCM	180_SRF	188_DCM	188_SRF	189_DCM	189_MES	189_SRF	18_DCM	18_SRF	191_SRF	193_SRF	194_DCM	194_SRF	196_SRF	201_DCM	201_MES	201_SRF	205_MES	205_SRF	206_MES	206_SRF	208_SRF	209_MES	209_SRF	210_MES	210_SRF	22_SRF	23_DCM	25_DCM	25_SRF	30_DCM	31_SRF	32_DCM	32_SRF	33_SRF	34_DCM	34_SRF	36_DCM	36_SRF	37_MES	38_DCM	38_MES	38_SRF	39_DCM	39_MES	39_SRF	41_DCM	41_SRF	42_DCM	42_SRF	45_SRF	46_SRF	48_SRF	4_AE1712_C6_N8_14_200m_v	52_DCM	52_SRF	56_MES	56_SRF	58_DCM	62_SRF	64_DCM	64_MES	64_SRF	65_DCM	65_SRF	66_DCM	66_SRF	67_SRF	68_DCM	68_MES	68_SRF	6_AE1712_C8_N19_24_200m_v	70_MES	70_SRF	72_DCM	72_MES	72_SRF	76_DCM	76_MES	76_SRF	78_DCM	78_MES	78_SRF	82_DCM	82_SRF	84_SRF	85_DCM	85_MES	85_SRF	8_AE1712_C11_N8_14_200m_v	AE1712_80m_viral-combined
10_AE1712_C14_N14_19_200m_v_NODE_555_length_18934_cov_7.931484	0	0	0	0	0	0	0	0	4.319295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3508813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.625754	0
10_AE1712_C14_N14_19_200m_v_NODE_557_length_18886_cov_21.141049	0	0	0	0	0	0	0	0	10.663425	0	0	0	0	0	0	0	0	0	0	0	0	0	14.307401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.18667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.24917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.822818	0
10_AE1712_C14_N14_19_200m_v_NODE_559_length_18843_cov_12.304380	0	0	0	0	0	0	0	0	6.052422	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8454084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0421398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5987518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5154235	0
10_AE1712_C14_N14_19_200m_v_NODE_560_length_18737_cov_9.481726	0	0	0	0	0	0	0	0	5.6083446	0	0	0	0	0	0	0	0	0	0	0	0	0	2.714687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.280172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_AE1712_C14_N14_19_200m_v_NODE_562_length_18531_cov_12.836675	0	0	0	0	0	0	0	0	4.004896	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8435593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.371154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7828085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4298494	0
10_AE1712_C14_N14_19_200m_v_NODE_563_length_18469_cov_7.307525	0	0	0	0	0	0	0	0	2.9902966	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8022923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4288313	0
10_AE1712_C14_N14_19_200m_v_NODE_564_length_18437_cov_11.892157	0	0	0	0	0	0	0	0	3.9811654	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0545597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.869008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.519108	0	0	3.3746278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.407072	0
10_AE1712_C14_N14_19_200m_v_NODE_565_length_18424_cov_9.894370	0	0	0	0	0	0	0	0	5.544382	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4174366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9887524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5811648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_AE1712_C14_N14_19_200m_v_NODE_569_length_18387_cov_12.313708	2.8530004	0	0	0	0	0	0	0	7.286506	3.6962535	0	0	0	0	0	0	10.75425	0	0	0	0	0	9.75425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.820956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.716479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7859273	2.4375875
10_AE1712_C14_N14_19_200m_v_NODE_572_length_18307_cov_26.595283	0	0	0	0	0	0	0	0	8.047666	0	0	0	0	0	0	0	0	0	0	0	0	0	7.081931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6367865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.576638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7868814	2.0871933
10_AE1712_C14_N14_19_200m_v_NODE_573_length_18295_cov_8.932320	0	0	0	0	0	0	0	0	5.091789	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7177148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6848938	0
10_AE1712_C14_N14_19_200m_v_NODE_574_length_18259_cov_53.392256	0	0	0	0	0	0	0	0	29.707222	0	0	0	0	0	0	0	0	0	0	0	0	0	30.866127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.748696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.582552	0	0	0	0	0	0	0	0	7.7197375	0	3.761151	0	0	0	0	0	0	15.31683	0
10_AE1712_C14_N14_19_200m_v_NODE_580_length_18072_cov_11.682634	0	0	0	0	0	0	0	0	3.8383758	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7276504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5587106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1189709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.799442	2.1436453
10_AE1712_C14_N14_19_200m_v_NODE_581_length_18069_cov_35.186249	0	0	0	0	0	0	0	0	14.403435	0	0	0	0	0	0	0	0	0	0	0	0	0	12.345899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.683304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.82578	0	0	0	0	0	0	0	0	5.116064	0	0	0	0	0	0	0	0	10.202121	3.035712
10_AE1712_C14_N14_19_200m_v_NODE_583_length_18033_cov_9.498608	0	0	0	0	0	0	0	0	4.546754	0	0	0	0	0	0	0	0	0	0	0	0	0	5.384902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6735632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6654863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0138552	0
10_AE1712_C14_N14_19_200m_v_NODE_586_length_17977_cov_117.011229	0	0	0	0	0	0	0	0	32.104084	0	0	0	0	0	0	0	0	0	0	0	0	0	19.98149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.011593	0	0	0	0	0	0	0	0	0	1.4120287	0	0	0	0	0	0	0	24.992771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.524338	12.641196
10_AE1712_C14_N14_19_200m_v_NODE_588_length_17948_cov_8.764031	8.94407	0	0	0	0	0	0	0	4.9113607	15.696567	0	0	0	0	0	0	0	0	0	0	0	0	3.2483146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.070225	0	4.2590513	5.0069914	0	0	0	0	0	2.270537	0	0	0	0	0	0	0	0	0	0	0	3.3069289	0
10_AE1712_C14_N14_19_200m_v_NODE_592_length_17821_cov_8.153911	0	0	0	0	0	0	0	0	4.1857905	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1918263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1139264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7178874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7312167	0
10_AE1712_C14_N14_19_200m_v_NODE_594_length_17800_cov_15.585341	0	0	0	0	0	0	0	0	6.0074906	0	0	0	0	0	0	0	0	0	0	0	0	0	6.188657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9946494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.589513	0	0	8.465882	0	0	0	0	0	2.7684124	0	3.4451718	0	0	0	0	0	0	7.2084856	2.443661
10_AE1712_C14_N14_19_200m_v_NODE_599_length_17686_cov_11.630246	0	0	0	0	0	0	0	0	5.693107	0	0	0	0	0	0	0	0	0	0	0	0	0	4.671946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9104156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8004308	0	3.226305	4.3433223	0	2.0990877	1.8080335	0	0	0	0	0	5.2823114	0	0	0	0	0	0	0	0	2.7351115	0
10_AE1712_C14_N14_19_200m_v_NODE_601_length_17677_cov_42.659886	1.583328	0	0	0	0	0	0	0	17.287798	0	0	0	0	0	0	0	0	0	0	0	0	0	19.696926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2086847	0	0	0	0	0	0	16.5245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.52526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.889635	2.8649127
10_AE1712_C14_N14_19_200m_v_NODE_602_length_17677_cov_8.560511	0	0	0	0	0	0	0	0	4.878859	0	0	0	0	0	0	0	0	0	0	0	0	0	4.301363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4159746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.286022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7069414	0
10_AE1712_C14_N14_19_200m_v_NODE_603_length_17668_cov_26.584276	0	0	0	0	0	0	0	0	14.505264	0	0	0	0	0	0	0	0	0	0	0	0	0	19.863647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.902588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.042871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.73554	2.485794
10_AE1712_C14_N14_19_200m_v_NODE_605_length_17633_cov_8.703919	0	0	0	0	0	0	0	0	3.7079759	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4083889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2879567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0287893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8584049	0
10_AE1712_C14_N14_19_200m_v_NODE_606_length_17606_cov_12.869473	0	0	0	0	0	0	0	0	6.787551	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0994782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0402875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.697238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.849733	0
10_AE1712_C14_N14_19_200m_v_NODE_607_length_17527_cov_11.643266	0	0	0	0	0	0	0	0	6.120453	0	0	0	0	0	0	0	0	0	0	0	0	0	10.452337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3098269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0090787
10_AE1712_C14_N14_19_200m_v_NODE_608_length_17498_cov_11.902015	0	0	0	0	0	0	0	0	3.754451	0	0	0	0	0	0	0	0	0	0	0	0	0	2.262713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7623928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8816447	0
10_AE1712_C14_N14_19_200m_v_NODE_609_length_17490_cov_8.368920	0	0	0	0	0	0	0	0	5.0371013	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2122903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.700692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7388825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9068947	0
10_AE1712_C14_N14_19_200m_v_NODE_613_length_17264_cov_29.513469	1.3299792	0	0	0	0	0	0	0	14.745067	0	0	0	0	0	0	0	0	0	0	0	0	0	10.355492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5347962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.407232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.980914	0	0	0	1.7860296	1.7877824	0	0	0	2.2424695	0	2.2187743	0	0	0	0	0	0	9.422942	3.6717737
10_AE1712_C14_N14_19_200m_v_NODE_617_length_17238_cov_88.054193	0	0	0	0	0	0	0	0	17.907412	0	0	0	0	0	0	0	0	0	0	0	0	0	14.822562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.790507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.342848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.454877	0
10_AE1712_C14_N14_19_200m_v_NODE_618_length_17219_cov_32.164975	0	15.189026	0	0	0	0	0	0	14.354618	0	0	0	0	0	0	0	0	0	0	0	0	0	14.591486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1540065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.458243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.656382	3.3585236
10_AE1712_C14_N14_19_200m_v_NODE_622_length_17122_cov_9.390496	0	0	0	0	0	0	0	0	5.5562973	0	0	0	0	0	0	0	0	0	0	0	0	0	4.526774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.667845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.196452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1402855	0
10_AE1712_C14_N14_19_200m_v_NODE_628_length_17014_cov_8.337014	0	0	0	0	0	0	0	0	4.2072735	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5310977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.413032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_AE1712_C14_N14_19_200m_v_NODE_630_length_16995_cov_13.043622	0	0	0	0	0	0	0	0	4.289163	0	0	0	0	0	0	0	0	0	0	0	0	0	3.099004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7149265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5263505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2057912	3.3974671
10_AE1712_C14_N14_19_200m_v_NODE_633_length_16821_cov_8.804945	0	0	0	0	0	0	0	0	3.3440852	0	0	0	0	0	0	0	10.149617	0	0	0	0	0	3.9826725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1068976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9968011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.353682	0
10_AE1712_C14_N14_19_200m_v_NODE_634_length_16809_cov_9.388358	0	0	0	0	0	0	0	0	4.1412473	0	0	0	0	0	0	0	0	0	0	0	0	0	4.968723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5739245	4.296499	0	4.2136045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7874627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4224076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5820606	2.615405
10_AE1712_C14_N14_19_200m_v_NODE_636_length_16785_cov_5.948288	0	0	0	0	0	0	0	0	3.1274962	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4431977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5680892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.231016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1321044	0
10_AE1712_C14_N14_19_200m_v_NODE_638_length_16722_cov_7.459958	0	0	0	0	0	0	0	0	3.7906945	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4357736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9288683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6381738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.541298	0
10_AE1712_C14_N14_19_200m_v_NODE_643_length_16677_cov_14.079940	0	0	0	0	0	0	0	0	5.093983	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1763363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1827228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3722353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4254117	0
